lmd_A,baseline_A,corLDMmRT_A,corLDMmRT_CI_lower_A,corLDMmRT_CI_upper_A,corLDM_congruent_A,coef_A,p_value_A,BIC_A,ext_model,lmd_B,baseline_B,corLDMmRT_B,corLDMmRT_CI_lower_B,corLDMmRT_CI_upper_B,corLDM_congruent_B,coef_B,p_value_B,BIC_B,corpora,measure,stimuli,model,window_radius,embedding_size,family,base_BIC_A,base_BIC_B,C1_corr_dir,C0_bAB,C2_B_inCI,C1C2,C3_AB_pvalue,C1C2C3,C4_dBIC_AB,C1C2C3C4
euc_ukwac_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.061,-0.153,0.242,0.0202796800758854,17.54,0.333,1181.1,euc_ukwac_skipgram_50_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,euc_ukwac_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.06,-0.151,0.255,0.0202796800758854,17.61,0.334,1182.3,ukwac,euc,lowercase,skipgram,r_01,50,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_ukwac_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.415,0.229,0.555,-0.0396072368732336,56.41,0.011,1175.3,euc_ukwac_skipgram_50_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,euc_ukwac_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.413,0.229,0.566,-0.0396072368732336,56.39,0.012,1176.5,ukwac,euc,lowercase,skipgram,r_10,50,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_ukwac_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.222,0.042,0.419,0.0348900434932536,33.48,0.112,1179.4,euc_ukwac_skipgram_50_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,euc_ukwac_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.221,0.042,0.377,0.0348900434932536,33.58,0.113,1180.6,ukwac,euc,lowercase,skipgram,r_03,50,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_ukwac_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.307,0.13,0.491,-0.00595028823668938,44.22,0.05,1178,euc_ukwac_skipgram_50_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,euc_ukwac_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.305,0.096,0.49,-0.00595028823668938,44.11,0.052,1179.3,ukwac,euc,lowercase,skipgram,r_05,50,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_ukwac_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.03,-0.175,0.219,0.0209810390409245,22.32,0.183,1180.2,euc_ukwac_skipgram_500_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,euc_ukwac_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.03,-0.166,0.197,0.0209810390409245,22.46,0.183,1181.4,ukwac,euc,lowercase,skipgram,r_01,500,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_ukwac_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.246,0.1,0.381,0.0356441084336153,47.93,0.02,1176.3,euc_ukwac_skipgram_500_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,euc_ukwac_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.244,0.079,0.378,0.0356441084336153,47.95,0.021,1177.6,ukwac,euc,lowercase,skipgram,r_10,500,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_ukwac_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.161,-0.013,0.318,0.0167063453485065,39.28,0.03,1177.1,euc_ukwac_skipgram_500_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,euc_ukwac_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.16,-0.039,0.336,0.0167063453485065,39.44,0.03,1178.3,ukwac,euc,lowercase,skipgram,r_03,500,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_ukwac_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.216,0.066,0.38,0.0248423955826704,44.89,0.02,1176.3,euc_ukwac_skipgram_500_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,euc_ukwac_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.214,0.046,0.366,0.0248423955826704,44.94,0.02,1177.5,ukwac,euc,lowercase,skipgram,r_05,500,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_ukwac_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.045,-0.224,0.171,0.0421317647746507,-20.56,0.841,1182.1,cor_ukwac_cbow_100_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.045,-0.266,0.165,0.0421317647746507,-20.06,0.845,1183.3,ukwac,cor,lowercase,cbow,r_01,100,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.143,-0.324,0.035,-0.0225891510543279,-177.31,0.034,1177.3,cor_ukwac_cbow_100_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.142,-0.312,0.059,-0.0225891510543279,-177.6,0.035,1178.5,ukwac,cor,lowercase,cbow,r_10,100,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_ukwac_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.07,-0.239,0.11,0.0245127466783305,-66.25,0.478,1181.6,cor_ukwac_cbow_100_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.07,-0.27,0.131,0.0245127466783305,-66.13,0.482,1182.8,ukwac,cor,lowercase,cbow,r_03,100,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.129,-0.316,0.084,-0.00867842999967632,-134.98,0.112,1179.4,cor_ukwac_cbow_100_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.128,-0.313,0.088,-0.00867842999967632,-134.61,0.115,1180.6,ukwac,cor,lowercase,cbow,r_05,100,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.118,-0.325,0.083,0.0370368334210153,-91.87,0.422,1181.4,cor_ukwac_cbow_200_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.118,-0.329,0.109,0.0370368334210153,-91.47,0.427,1182.6,ukwac,cor,lowercase,cbow,r_01,200,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.149,-0.321,0.046,-0.0222732925376569,-191.3,0.04,1177.6,cor_ukwac_cbow_200_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.149,-0.338,0.038,-0.0222732925376569,-191.47,0.041,1178.8,ukwac,cor,lowercase,cbow,r_10,200,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_ukwac_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.119,-0.318,0.078,0.0582163061743305,-123.18,0.243,1180.7,cor_ukwac_cbow_200_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.119,-0.309,0.099,0.0582163061743305,-123.2,0.246,1181.9,ukwac,cor,lowercase,cbow,r_03,200,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.173,-0.34,0.015,0.0336651294235235,-195.82,0.042,1177.7,cor_ukwac_cbow_200_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.172,-0.357,0.021,0.0336651294235235,-195.64,0.043,1178.9,ukwac,cor,lowercase,cbow,r_05,200,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_ukwac_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.147,-0.35,0.075,0.00680298428152447,-110.86,0.403,1181.4,cor_ukwac_cbow_300_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.145,-0.325,0.063,0.00680298428152447,-108.57,0.416,1182.6,ukwac,cor,lowercase,cbow,r_01,300,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.147,-0.34,0.051,0.00478922545840682,-220.85,0.039,1177.6,cor_ukwac_cbow_300_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.147,-0.318,0.051,0.00478922545840682,-221.62,0.04,1178.8,ukwac,cor,lowercase,cbow,r_10,300,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_ukwac_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.117,-0.305,0.087,0.0601068835493839,-128.48,0.242,1180.7,cor_ukwac_cbow_300_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.116,-0.326,0.074,0.0601068835493839,-127.9,0.247,1181.9,ukwac,cor,lowercase,cbow,r_03,300,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.193,-0.369,-0.001,0.033261914447528,-219.89,0.034,1177.3,cor_ukwac_cbow_300_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.192,-0.383,-0.02,0.033261914447528,-219.66,0.035,1178.5,ukwac,cor,lowercase,cbow,r_05,300,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_ukwac_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.008,-0.217,0.197,0.0344452413459303,-17.04,0.843,1182.1,cor_ukwac_cbow_50_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.006,-0.186,0.188,0.0344452413459303,-15.21,0.861,1183.3,ukwac,cor,lowercase,cbow,r_01,50,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.048,-0.126,0.212,-0.00345366088536549,-72.77,0.262,1180.8,cor_ukwac_cbow_50_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.049,-0.137,0.257,-0.00345366088536549,-72.19,0.268,1182,ukwac,cor,lowercase,cbow,r_10,50,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.018,-0.2,0.149,0.0449228898382632,-65.66,0.404,1181.4,cor_ukwac_cbow_50_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.017,-0.22,0.21,0.0449228898382632,-64.58,0.415,1182.6,ukwac,cor,lowercase,cbow,r_03,50,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.022,-0.217,0.201,0.00463426934127704,-74.07,0.266,1180.8,cor_ukwac_cbow_50_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.02,-0.224,0.171,0.00463426934127704,-72.79,0.278,1182,ukwac,cor,lowercase,cbow,r_05,50,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.153,-0.34,0.036,0.0101291348776678,-68,0.674,1181.9,cor_ukwac_cbow_500_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.151,-0.345,0.066,0.0101291348776678,-65.16,0.689,1183.1,ukwac,cor,lowercase,cbow,r_01,500,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.008,-0.187,0.173,0.0478396397403187,-162.65,0.186,1180.2,cor_ukwac_cbow_500_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.007,-0.202,0.194,0.0478396397403187,-162.49,0.189,1181.5,ukwac,cor,lowercase,cbow,r_10,500,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.087,-0.289,0.116,0.0779855434155539,-63.29,0.626,1181.9,cor_ukwac_cbow_500_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.087,-0.266,0.087,0.0779855434155539,-62.67,0.632,1183.1,ukwac,cor,lowercase,cbow,r_03,500,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.059,-0.108,0.246,0.0387248803249694,-60.4,0.611,1181.8,cor_ukwac_cbow_500_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.059,-0.112,0.226,0.0387248803249694,-59.84,0.616,1183,ukwac,cor,lowercase,cbow,r_05,500,predict,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.535,-0.635,-0.422,0.0015862737043216,-304.21,0.003,1172.4,cor_ukwac_conditional_probability_None_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.535,-0.653,-0.398,0.0015862737043216,-306.14,0.003,1173.6,ukwac,cor,lowercase,conditional_probability_None,r_01,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_ukwac_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.215,-0.002,0.411,0.0609166924631282,784.64,0.07,1178.6,cor_ukwac_conditional_probability_None_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.211,0.007,0.385,0.0609166924631282,771.64,0.076,1179.9,ukwac,cor,lowercase,conditional_probability_None,r_10,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.077,-0.253,0.087,0.0355883837372081,191.1,0.358,1181.2,cor_ukwac_conditional_probability_None_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.08,-0.283,0.11,0.0355883837372081,184.4,0.378,1182.5,ukwac,cor,lowercase,conditional_probability_None,r_03,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.113,-0.101,0.327,0.0578877235554049,533.48,0.084,1178.9,cor_ukwac_conditional_probability_None_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.109,-0.128,0.309,0.0578877235554049,523.45,0.092,1180.3,ukwac,cor,lowercase,conditional_probability_None,r_05,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.337,-0.48,-0.181,0.0985948846232705,-307.52,0.243,1180.7,cor_ukwac_log_cooccurrence_None_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.338,-0.47,-0.186,0.0985948846232705,-309.13,0.243,1181.8,ukwac,cor,lowercase,log_cooccurrence_None,r_01,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.209,-0.362,-0.025,0.127501078787398,-373.72,0.153,1179.9,cor_ukwac_log_cooccurrence_None_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.207,-0.373,-0.037,0.127501078787398,-367.67,0.162,1181.2,ukwac,cor,lowercase,log_cooccurrence_None,r_10,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.271,-0.421,-0.092,0.111608734791915,-316.26,0.252,1180.7,cor_ukwac_log_cooccurrence_None_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.27,-0.43,-0.075,0.111608734791915,-310.98,0.263,1182,ukwac,cor,lowercase,log_cooccurrence_None,r_03,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.271,-0.427,-0.092,0.119095633362977,-386.03,0.154,1179.9,cor_ukwac_log_cooccurrence_None_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.269,-0.43,-0.065,0.119095633362977,-380.2,0.163,1181.2,ukwac,cor,lowercase,log_cooccurrence_None,r_05,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.159,-0.334,0.043,0.0637931453242663,-861.06,0.324,1181.1,cor_ukwac_pmi_None_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,-0.158,-0.352,0.044,0.0637931453242663,-855.67,0.33,1182.3,ukwac,cor,lowercase,pmi_None,r_01,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.103,-0.075,0.303,-0.0063610723365744,-615.74,0.527,1181.7,cor_ukwac_pmi_None_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.106,-0.077,0.278,-0.0063610723365744,-587.74,0.548,1182.9,ukwac,cor,lowercase,pmi_None,r_10,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.013,-0.191,0.188,0.0125807857361747,-912.4,0.356,1181.2,cor_ukwac_pmi_None_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.016,-0.169,0.229,0.0125807857361747,-888.01,0.372,1182.4,ukwac,cor,lowercase,pmi_None,r_03,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.062,-0.13,0.242,0.00943906492498404,-817.76,0.411,1181.4,cor_ukwac_pmi_None_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.065,-0.145,0.26,0.00943906492498404,-790.43,0.43,1182.6,ukwac,cor,lowercase,pmi_None,r_05,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.129,-0.037,0.29,0.0973856703588721,842.87,0.53,1181.7,cor_ukwac_ppmi_None_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.129,-0.023,0.296,0.0973856703588721,846.93,0.531,1182.9,ukwac,cor,lowercase,ppmi_None,r_01,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.272,0.097,0.439,0.0138294714152595,649.89,0.691,1182,cor_ukwac_ppmi_None_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.273,0.113,0.447,0.0138294714152595,701.21,0.67,1183.1,ukwac,cor,lowercase,ppmi_None,r_10,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.272,0.087,0.456,0.0396677306252111,1070.85,0.555,1181.8,cor_ukwac_ppmi_None_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.273,0.13,0.444,0.0396677306252111,1125.05,0.537,1182.9,ukwac,cor,lowercase,ppmi_None,r_03,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.271,0.093,0.432,0.0347902981734519,791.98,0.652,1181.9,cor_ukwac_ppmi_None_r5m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.272,0.09,0.418,0.0347902981734519,846.38,0.632,1183.1,ukwac,cor,lowercase,ppmi_None,r_05,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.201,0.049,0.348,-0.072961897181284,68599.24,0.162,1180,cor_ukwac_probability_ratios_None_r1m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.205,0.063,0.35,-0.072961897181284,70612.42,0.153,1181.1,ukwac,cor,lowercase,probability_ratios_None,r_01,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.08,-0.084,0.237,0.0296164281648507,4181.22,0.481,1181.6,cor_ukwac_probability_ratios_None_r10m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.081,-0.088,0.233,0.0296164281648507,4284.04,0.473,1182.8,ukwac,cor,lowercase,probability_ratios_None,r_10,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_ukwac_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.002,-0.194,0.208,0.0779685329256419,-5013.92,0.739,1182,cor_ukwac_probability_ratios_None_r3m_RT ~ country + Letters_n + Syllables_n+logUKWAC,cor_ukwac_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+logUKWAC,0.005,-0.164,0.202,0.0779685329256419,-4485.45,0.767,1183.2,ukwac,cor,lowercase,probability_ratios_None,r_03,None,count,1147.71,1149.09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
