lmd_A,baseline_A,corLDMmRT_A,corLDMmRT_CI_lower_A,corLDMmRT_CI_upper_A,corLDM_congruent_A,coef_A,p_value_A,BIC_A,ext_model,lmd_B,baseline_B,corLDMmRT_B,corLDMmRT_CI_lower_B,corLDMmRT_CI_upper_B,corLDM_congruent_B,coef_B,p_value_B,BIC_B,corpora,measure,stimuli,model,window_radius,embedding_size,family,base_BIC_A,base_BIC_B,C1_corr_dir,C0_bAB,C2_B_inCI,C1C2,C3_AB_pvalue,C1C2C3,C4_dBIC_AB,C1C2C3C4
cos_subtitles_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.155,0.017,0.284,0.170603269956492,465.74,0.071,1181.9,cos_subtitles_log_cooccurrence_None_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.152,0.039,0.287,0.170603269956492,462.01,0.075,1183.2,subtitles,cos,lowercase,log_cooccurrence_None,r_01,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.078,-0.254,0.115,0.0914295663461288,263.95,0.283,1184.1,cos_subtitles_log_cooccurrence_None_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.08,-0.255,0.068,0.0914295663461288,261.25,0.291,1185.4,subtitles,cos,lowercase,log_cooccurrence_None,r_10,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.048,-0.127,0.207,0.125545222493646,499.11,0.057,1181.5,cos_subtitles_log_cooccurrence_None_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.046,-0.116,0.189,0.125545222493646,496.47,0.06,1182.8,subtitles,cos,lowercase,log_cooccurrence_None,r_03,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.023,-0.176,0.129,0.110219648282545,374.86,0.138,1183,cos_subtitles_log_cooccurrence_None_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.025,-0.19,0.142,0.110219648282545,371.89,0.143,1184.3,subtitles,cos,lowercase,log_cooccurrence_None,r_05,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.32,-0.478,-0.147,0.216947198095198,-652.89,0.315,1184.3,cos_subtitles_pmi_None_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.321,-0.492,-0.155,0.216947198095198,-666.15,0.308,1185.5,subtitles,cos,lowercase,pmi_None,r_01,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.106,-0.287,0.12,0.0869550269650255,-194.02,0.731,1185.3,cos_subtitles_pmi_None_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.107,-0.317,0.104,0.0869550269650255,-198.87,0.726,1186.5,subtitles,cos,lowercase,pmi_None,r_10,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.197,-0.381,-0.014,0.14650719438357,-295.48,0.631,1185.1,cos_subtitles_pmi_None_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.197,-0.416,0.026,0.14650719438357,-297.87,0.63,1186.4,subtitles,cos,lowercase,pmi_None,r_03,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.125,-0.351,0.111,0.0992015161717538,-121.97,0.841,1185.3,cos_subtitles_pmi_None_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.126,-0.357,0.104,0.0992015161717538,-126.12,0.837,1186.6,subtitles,cos,lowercase,pmi_None,r_05,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.242,-0.389,-0.115,0.176863729781333,64.39,0.944,1185.4,cos_subtitles_ppmi_None_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.243,-0.403,-0.081,0.176863729781333,44.79,0.961,1186.6,subtitles,cos,lowercase,ppmi_None,r_01,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.066,-0.246,0.131,0.0407697511611857,500.57,0.623,1185.1,cos_subtitles_ppmi_None_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.067,-0.265,0.132,0.0407697511611857,483.19,0.638,1186.4,subtitles,cos,lowercase,ppmi_None,r_10,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.131,-0.307,0.039,0.113080316621213,736.31,0.502,1184.9,cos_subtitles_ppmi_None_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.132,-0.297,0.051,0.113080316621213,727.77,0.51,1186.2,subtitles,cos,lowercase,ppmi_None,r_03,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.054,-0.249,0.168,0.0427326990989293,1023.76,0.35,1184.4,cos_subtitles_ppmi_None_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.055,-0.277,0.201,0.0427326990989293,1008.41,0.36,1185.7,subtitles,cos,lowercase,ppmi_None,r_05,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.201,0.085,0.312,0.207341780193164,7420.59,0.654,1185.2,cos_subtitles_probability_ratios_None_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.202,0.088,0.319,0.207341780193164,7803.74,0.64,1186.4,subtitles,cos,lowercase,probability_ratios_None,r_01,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_subtitles_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.367,0.216,0.519,-0.13949059962311,16477.55,0,1164.4,cos_subtitles_probability_ratios_None_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.364,0.201,0.507,-0.13949059962311,16488.75,0,1165.9,subtitles,cos,lowercase,probability_ratios_None,r_10,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.305,0.176,0.424,-0.0261328010244433,20950.88,0.01,1178.4,cos_subtitles_probability_ratios_None_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.304,0.152,0.447,-0.0261328010244433,21041.85,0.011,1179.6,subtitles,cos,lowercase,probability_ratios_None,r_03,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_subtitles_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.295,0.166,0.427,-0.206288833893667,18340.2,0,1171.2,cos_subtitles_probability_ratios_None_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.297,0.181,0.419,-0.206288833893667,18624.26,0,1172.1,subtitles,cos,lowercase,probability_ratios_None,r_05,None,count,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.307,0.14,0.452,-0.000961734236998293,370.6,0.003,1176.1,cos_subtitles_skipgram_100_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.305,0.13,0.481,-0.000961734236998293,369.78,0.004,1177.5,subtitles,cos,lowercase,skipgram,r_01,100,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.494,0.317,0.641,-0.185635646826767,557.6,0,1164.9,cos_subtitles_skipgram_100_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.489,0.336,0.631,-0.185635646826767,554.16,0,1166.7,subtitles,cos,lowercase,skipgram,r_10,100,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.446,0.296,0.59,-0.0827421258042707,527.27,0,1170.1,cos_subtitles_skipgram_100_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.441,0.278,0.596,-0.0827421258042707,523.67,0,1171.8,subtitles,cos,lowercase,skipgram,r_03,100,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.52,0.387,0.655,-0.176462274174133,605.03,0,1163,cos_subtitles_skipgram_100_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.515,0.341,0.671,-0.176462274174133,601.71,0,1164.8,subtitles,cos,lowercase,skipgram,r_05,100,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.27,0.088,0.42,-0.00198620450892672,361.52,0.011,1178.5,cos_subtitles_skipgram_200_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.267,0.106,0.426,-0.00198620450892672,359.17,0.012,1179.9,subtitles,cos,lowercase,skipgram,r_01,200,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_subtitles_skipgram_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.402,0.215,0.575,-0.0803594901559258,479.55,0,1171.8,cos_subtitles_skipgram_200_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.396,0.239,0.558,-0.0803594901559258,473.43,0.001,1173.6,subtitles,cos,lowercase,skipgram,r_10,200,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.34,0.166,0.491,-0.0759898734257951,466.27,0.002,1175,cos_subtitles_skipgram_200_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.335,0.134,0.503,-0.0759898734257951,460.42,0.002,1176.6,subtitles,cos,lowercase,skipgram,r_03,200,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.452,0.293,0.612,-0.133462972654365,594.02,0,1166.5,cos_subtitles_skipgram_200_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.446,0.279,0.581,-0.133462972654365,588.28,0,1168.4,subtitles,cos,lowercase,skipgram,r_05,200,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.301,0.129,0.465,-0.0544269907961985,555.86,0.001,1174.3,cos_subtitles_skipgram_300_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.298,0.096,0.475,-0.0544269907961985,554.23,0.001,1175.7,subtitles,cos,lowercase,skipgram,r_01,300,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.437,0.266,0.563,-0.11074317921963,607.05,0,1168.2,cos_subtitles_skipgram_300_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.432,0.298,0.563,-0.11074317921963,602.94,0,1170,subtitles,cos,lowercase,skipgram,r_10,300,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.253,0.059,0.404,-0.0118300743395036,572.04,0.002,1174.8,cos_subtitles_skipgram_300_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.248,0.071,0.397,-0.0118300743395036,565.11,0.002,1176.4,subtitles,cos,lowercase,skipgram,r_03,300,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.397,0.216,0.547,-0.0732537171134284,597.49,0,1169.5,cos_subtitles_skipgram_300_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.392,0.239,0.529,-0.0732537171134284,592.39,0,1171.2,subtitles,cos,lowercase,skipgram,r_05,300,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.282,0.078,0.448,0.00271103353625865,322.69,0.009,1178,cos_subtitles_skipgram_50_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.281,0.076,0.478,0.00271103353625865,323.53,0.009,1179.3,subtitles,cos,lowercase,skipgram,r_01,50,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_subtitles_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.504,0.351,0.619,-0.167197173490607,490.9,0,1164.9,cos_subtitles_skipgram_50_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.5,0.351,0.621,-0.167197173490607,490.32,0,1166.4,subtitles,cos,lowercase,skipgram,r_10,50,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.517,0.368,0.665,-0.144508561264738,599.57,0,1159.9,cos_subtitles_skipgram_50_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.513,0.362,0.647,-0.144508561264738,598.86,0,1161.6,subtitles,cos,lowercase,skipgram,r_03,50,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.516,0.374,0.657,-0.127862432089705,502.49,0,1163.8,cos_subtitles_skipgram_50_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.512,0.375,0.646,-0.127862432089705,502.27,0,1165.4,subtitles,cos,lowercase,skipgram,r_05,50,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.208,0.025,0.383,-0.00985626871549936,426.63,0.04,1180.9,cos_subtitles_skipgram_500_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.206,-0.007,0.377,-0.00985626871549936,426.78,0.041,1182.1,subtitles,cos,lowercase,skipgram,r_01,500,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_subtitles_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.269,0.108,0.415,0.00590955911826392,519.99,0.004,1176.5,cos_subtitles_skipgram_500_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.265,0.087,0.44,0.00590955911826392,516.09,0.005,1178,subtitles,cos,lowercase,skipgram,r_10,500,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.381,0.195,0.551,-0.104044043831503,694.74,0,1170,cos_subtitles_skipgram_500_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.378,0.224,0.523,-0.104044043831503,692.4,0,1171.6,subtitles,cos,lowercase,skipgram,r_03,500,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_subtitles_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.326,0.152,0.484,-0.0564068966139529,624.9,0,1171.4,cos_subtitles_skipgram_500_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_subtitles_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.321,0.136,0.492,-0.0564068966139529,620.68,0,1173,subtitles,cos,lowercase,skipgram,r_05,500,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_subtitles_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.294,0.145,0.459,0.0130785120479138,35.37,0.006,1177.2,euc_subtitles_cbow_100_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.292,0.125,0.441,0.0130785120479138,35.31,0.006,1178.5,subtitles,euc,lowercase,cbow,r_01,100,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_subtitles_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.601,0.472,0.697,-0.104346071457455,20.72,0,1151.9,euc_subtitles_cbow_100_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.597,0.476,0.705,-0.104346071457455,20.69,0,1153.8,subtitles,euc,lowercase,cbow,r_10,100,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_subtitles_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.447,0.278,0.599,-0.0361358222744453,26.05,0,1169.1,euc_subtitles_cbow_100_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.444,0.305,0.564,-0.0361358222744453,25.99,0,1170.6,subtitles,euc,lowercase,cbow,r_03,100,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_subtitles_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.541,0.398,0.677,-0.0641225080675267,24.26,0,1161.5,euc_subtitles_cbow_100_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.537,0.383,0.669,-0.0641225080675267,24.2,0,1163.2,subtitles,euc,lowercase,cbow,r_05,100,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_subtitles_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.3,0.157,0.442,0.00882980853282858,34.38,0.008,1177.8,euc_subtitles_cbow_200_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.298,0.135,0.461,0.00882980853282858,34.38,0.008,1179.2,subtitles,euc,lowercase,cbow,r_01,200,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_subtitles_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.541,0.407,0.679,-0.0798802564087449,18.41,0,1163.4,euc_subtitles_cbow_200_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.536,0.379,0.662,-0.0798802564087449,18.33,0,1165.2,subtitles,euc,lowercase,cbow,r_10,200,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_subtitles_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.427,0.275,0.564,-0.0317352732490421,25.17,0,1170.9,euc_subtitles_cbow_200_r3m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.423,0.261,0.566,-0.0317352732490421,25.11,0,1172.4,subtitles,euc,lowercase,cbow,r_03,200,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_subtitles_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.477,0.348,0.59,-0.051526527829893,20.86,0,1167.2,euc_subtitles_cbow_200_r5m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.473,0.301,0.587,-0.051526527829893,20.81,0,1168.7,subtitles,euc,lowercase,cbow,r_05,200,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_subtitles_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.316,0.164,0.463,0.02363773323459,33.37,0.016,1179.2,euc_subtitles_cbow_300_r1m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.314,0.167,0.459,0.02363773323459,33.36,0.017,1180.5,subtitles,euc,lowercase,cbow,r_01,300,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_subtitles_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.495,0.348,0.633,-0.0665475470505389,17.62,0,1167.1,euc_subtitles_cbow_300_r10m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_subtitles_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.491,0.333,0.624,-0.0665475470505389,17.56,0,1168.7,subtitles,euc,lowercase,cbow,r_10,300,predict,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
